img_path,label,type
train_data/2229.png,10,3
train_data/2230.png,2,1
train_data/2231.png,2,1
train_data/2232.png,3,2
train_data/2233.png,6,1
train_data/2234.png,3,3
train_data/2235.png,6,3
train_data/2236.png,5,2
train_data/2237.png,4,1
train_data/2238.png,4,1
train_data/2239.png,6,1
train_data/2240.png,8,2
train_data/2241.png,3,3
train_data/2242.png,7,1
train_data/2243.png,2,2
train_data/2244.png,5,3
train_data/2245.png,6,1
train_data/2246.png,1,2
train_data/2247.png,9,3
train_data/2248.png,10,2
train_data/2249.png,8,3
train_data/2250.png,1,2
train_data/2251.png,6,2
train_data/2252.png,1,2
train_data/2253.png,8,2
train_data/2254.png,1,2
train_data/2255.png,4,3
train_data/2256.png,5,1
train_data/2257.png,7,1
train_data/2258.png,6,3
train_data/2259.png,8,3
train_data/2260.png,8,1
train_data/2261.png,1,2
train_data/2262.png,9,2
train_data/2263.png,7,1
train_data/2264.png,4,3
train_data/2265.png,2,3
train_data/2266.png,7,3
train_data/2267.png,7,3
train_data/2268.png,8,3
train_data/2269.png,9,1
train_data/2270.png,2,2
train_data/2271.png,9,1
train_data/2272.png,10,3
train_data/2273.png,4,1
train_data/2274.png,6,3
train_data/2275.png,1,3
train_data/2276.png,0,3
train_data/2277.png,4,3
train_data/2278.png,9,3
train_data/2279.png,2,3
train_data/2280.png,3,1
train_data/2281.png,6,3
train_data/2282.png,1,3
train_data/2283.png,10,3
train_data/2284.png,9,2
train_data/2285.png,3,3
train_data/2286.png,3,3
train_data/2287.png,10,3
train_data/2288.png,10,1
train_data/2289.png,1,1
train_data/2290.png,7,2
train_data/2291.png,5,1
train_data/2292.png,0,3
train_data/2293.png,9,1
train_data/2294.png,6,2
train_data/2295.png,7,2
train_data/2296.png,1,1
train_data/2297.png,6,1
train_data/2298.png,3,1
train_data/2299.png,5,3
train_data/2300.png,10,1
train_data/2301.png,10,1
train_data/2302.png,1,1
train_data/2303.png,4,2
train_data/2304.png,7,3
train_data/2305.png,9,2
train_data/2306.png,8,1
train_data/2307.png,8,3
train_data/2308.png,0,2
train_data/2309.png,10,3
train_data/2310.png,4,1
train_data/2311.png,10,1
train_data/2312.png,1,3
train_data/2313.png,3,2
train_data/2314.png,4,2
train_data/2315.png,8,1
train_data/2316.png,5,2
train_data/2317.png,5,1
train_data/2318.png,6,3
train_data/2319.png,7,2
train_data/2320.png,7,2
train_data/2321.png,9,1
train_data/2322.png,0,3
train_data/2323.png,4,2
train_data/2324.png,5,2
train_data/2325.png,0,2
train_data/2326.png,7,2
train_data/2327.png,8,1
train_data/2328.png,5,3
train_data/2329.png,10,1
train_data/2330.png,9,2
train_data/2331.png,7,2
train_data/2332.png,8,2
train_data/2333.png,4,1
train_data/2334.png,1,2
train_data/2335.png,10,2
train_data/2336.png,10,3
train_data/2337.png,2,3
train_data/2338.png,7,3
train_data/2339.png,4,2
train_data/2340.png,1,1
train_data/2341.png,4,3
train_data/2342.png,4,3
train_data/2343.png,4,1
train_data/2344.png,1,1
train_data/2345.png,3,2
train_data/2346.png,4,3
train_data/2347.png,6,2
train_data/2348.png,1,3
train_data/2349.png,8,1
train_data/2350.png,5,2
train_data/2351.png,6,1
train_data/2352.png,9,2
train_data/2353.png,8,2
train_data/2354.png,1,3
train_data/2355.png,10,1
train_data/2356.png,8,1
train_data/2357.png,10,2
train_data/2358.png,1,1
train_data/2359.png,10,3
train_data/2360.png,1,1
train_data/2361.png,3,3
train_data/2362.png,6,3
train_data/2363.png,9,2
train_data/2364.png,9,3
train_data/2365.png,9,2
train_data/2366.png,4,1
train_data/2367.png,3,2
train_data/2368.png,1,1
train_data/2369.png,10,1
train_data/2370.png,1,1
train_data/2371.png,7,3
train_data/2372.png,3,1
train_data/2373.png,2,2
train_data/2374.png,10,3
train_data/2375.png,9,2
train_data/2376.png,7,3
train_data/2377.png,8,3
train_data/2378.png,5,3
train_data/2379.png,8,1
train_data/2380.png,9,2
train_data/2381.png,3,3
train_data/2382.png,7,3
train_data/2383.png,1,3
train_data/2384.png,9,3
train_data/2385.png,8,3
train_data/2386.png,8,3
train_data/2387.png,8,3
train_data/2388.png,8,2
train_data/2389.png,2,3
train_data/2390.png,8,3
train_data/2391.png,5,1
train_data/2392.png,2,2
train_data/2393.png,4,1
train_data/2394.png,6,1
train_data/2395.png,10,3
train_data/2396.png,4,1
train_data/2397.png,8,2
train_data/2398.png,0,3
train_data/2399.png,4,2
train_data/2400.png,10,1
train_data/2401.png,7,3
train_data/2402.png,9,2
train_data/2403.png,2,1
train_data/2404.png,0,2
train_data/2405.png,6,2
train_data/2406.png,3,3
train_data/2407.png,4,2
train_data/2408.png,3,1
train_data/2409.png,3,3
train_data/2410.png,6,1
train_data/2411.png,5,3
train_data/2412.png,4,2
train_data/2413.png,8,3
train_data/2414.png,10,1
train_data/2415.png,3,3
train_data/2416.png,10,3
train_data/2417.png,5,2
train_data/2418.png,1,2
train_data/2419.png,6,3
train_data/2420.png,4,2
train_data/2421.png,10,1
train_data/2422.png,1,3
train_data/2423.png,7,2
train_data/2424.png,8,2
train_data/2425.png,3,1
train_data/2426.png,9,2
train_data/2427.png,3,3
train_data/2428.png,8,1
train_data/2429.png,8,1
train_data/2430.png,9,1
train_data/2431.png,1,1
train_data/2432.png,1,3
train_data/2433.png,3,1
train_data/2434.png,9,2
train_data/2435.png,1,1
train_data/2436.png,0,3
train_data/2437.png,3,1
train_data/2438.png,9,1
train_data/2439.png,5,1
train_data/2440.png,8,2
train_data/2441.png,8,1
train_data/2442.png,7,3
train_data/2443.png,5,1
train_data/2444.png,2,1
train_data/2445.png,5,2
train_data/2446.png,8,1
train_data/2447.png,9,1
train_data/2448.png,5,1
train_data/2449.png,3,3
train_data/2450.png,4,3
train_data/2451.png,1,3
train_data/2452.png,7,1
train_data/2453.png,1,2
train_data/2454.png,10,1
train_data/2455.png,2,1
train_data/2456.png,6,2
train_data/2457.png,3,1
train_data/2458.png,4,3
train_data/2459.png,2,1
train_data/2460.png,6,2
train_data/2461.png,6,1
train_data/2462.png,8,3
train_data/2463.png,4,1
train_data/2464.png,0,2
train_data/2465.png,2,3
train_data/2466.png,8,3
train_data/2467.png,3,3
train_data/2468.png,3,1
train_data/2469.png,3,2
train_data/2470.png,8,3
train_data/2471.png,6,1
train_data/2472.png,2,1
train_data/2473.png,8,3
train_data/2474.png,6,1
train_data/2475.png,9,2
train_data/2476.png,1,3
train_data/2477.png,3,3
train_data/2478.png,9,2
train_data/2479.png,6,3
train_data/2480.png,3,3
train_data/2481.png,2,1
train_data/2482.png,3,2
train_data/2483.png,1,1
train_data/2484.png,10,2
train_data/2485.png,2,2
train_data/2486.png,4,3
train_data/2487.png,8,3
train_data/2488.png,1,3
train_data/2489.png,4,3
train_data/2490.png,2,1
train_data/2491.png,9,1
train_data/2492.png,8,1
train_data/2493.png,9,1
train_data/2494.png,5,2
train_data/2495.png,8,3
train_data/2496.png,6,2
train_data/2497.png,4,2
train_data/2498.png,4,3
train_data/2499.png,4,1
train_data/2500.png,2,1
train_data/2501.png,7,1
train_data/2502.png,9,2
train_data/2503.png,10,3
train_data/2504.png,7,3
train_data/2505.png,1,3
train_data/2506.png,1,2
train_data/2507.png,5,3
train_data/2508.png,1,3
train_data/2509.png,4,3
train_data/2510.png,2,3
train_data/2511.png,7,1
train_data/2512.png,7,2
train_data/2513.png,8,2
train_data/2514.png,8,2
train_data/2515.png,9,3
train_data/2516.png,6,2
train_data/2517.png,8,1
train_data/2518.png,10,1
train_data/2519.png,10,1
train_data/2520.png,8,2
train_data/2521.png,6,2
train_data/2522.png,5,2
train_data/2523.png,5,2
train_data/2524.png,4,1
train_data/2525.png,1,1
train_data/2526.png,6,3
train_data/2527.png,9,1
train_data/2528.png,9,3
train_data/2529.png,5,1
train_data/2530.png,10,3
train_data/2531.png,10,1
train_data/2532.png,4,3
train_data/2533.png,0,3
train_data/2534.png,9,1
train_data/2535.png,0,3
train_data/2536.png,2,1
train_data/2537.png,7,3
train_data/2538.png,5,2
train_data/2539.png,3,3
train_data/2540.png,8,3
train_data/2541.png,5,1
train_data/2542.png,6,2
train_data/2543.png,2,3
train_data/2544.png,7,3
train_data/2545.png,9,3
train_data/2546.png,1,2
train_data/2547.png,3,2
train_data/2548.png,1,2
train_data/2549.png,2,2
train_data/2550.png,6,1
train_data/2551.png,8,2
train_data/2552.png,8,2
train_data/2553.png,1,1
train_data/2554.png,6,3
train_data/2555.png,7,3
train_data/2556.png,6,1
train_data/2557.png,10,1
train_data/2558.png,4,2
train_data/2559.png,4,1
train_data/2560.png,3,3
train_data/2561.png,3,3
train_data/2562.png,7,3
train_data/2563.png,8,2
train_data/2564.png,2,2
train_data/2565.png,6,3
train_data/2566.png,5,1
train_data/2567.png,4,1
train_data/2568.png,7,3
train_data/2569.png,7,2
train_data/2570.png,8,2
train_data/2571.png,6,2
train_data/2572.png,4,1
train_data/2573.png,8,2
train_data/2574.png,9,3
train_data/2575.png,0,2
train_data/2576.png,8,2
train_data/2577.png,1,3
train_data/2578.png,3,1
train_data/2579.png,9,1
train_data/2580.png,3,2
train_data/2581.png,7,1
train_data/2582.png,1,1
train_data/2583.png,9,2
train_data/2584.png,3,1
train_data/2585.png,8,1
train_data/2586.png,9,3
train_data/2587.png,0,2
train_data/2588.png,8,2
train_data/2589.png,8,1
train_data/2590.png,8,3
train_data/2591.png,9,1
train_data/2592.png,6,3
train_data/2593.png,1,3
train_data/2594.png,6,1
train_data/2595.png,6,3
train_data/2596.png,1,2
train_data/2597.png,6,1
train_data/2598.png,8,2
train_data/2599.png,4,3
train_data/2600.png,2,2
train_data/2601.png,3,3
train_data/2602.png,3,1
train_data/2603.png,1,2
train_data/2604.png,8,3
train_data/2605.png,8,2
train_data/2606.png,8,1
train_data/2607.png,5,2
train_data/2608.png,2,1
train_data/2609.png,2,3
train_data/2610.png,5,3
train_data/2611.png,3,2
train_data/2612.png,5,3
train_data/2613.png,2,2
train_data/2614.png,7,1
train_data/2615.png,3,3
train_data/2616.png,4,2
train_data/2617.png,6,3
train_data/2618.png,1,3
train_data/2619.png,8,1
train_data/2620.png,4,3
train_data/2621.png,1,1
train_data/2622.png,9,2
train_data/2623.png,2,3
train_data/2624.png,9,3
train_data/2625.png,9,2
train_data/2626.png,9,2
train_data/2627.png,3,2
train_data/2628.png,9,1
train_data/2629.png,7,3
train_data/2630.png,2,3
train_data/2631.png,4,3
train_data/2632.png,5,2
train_data/2633.png,0,3
train_data/2634.png,2,3
train_data/2635.png,3,2
train_data/2636.png,3,1
train_data/2637.png,5,3
train_data/2638.png,1,3
train_data/2639.png,2,2
train_data/2640.png,1,3
train_data/2641.png,3,3
train_data/2642.png,4,1
train_data/2643.png,10,2
train_data/2644.png,5,1
train_data/2645.png,2,3
train_data/2646.png,5,1
train_data/2647.png,6,2
train_data/2648.png,3,1
train_data/2649.png,3,2
train_data/2650.png,9,2
train_data/2651.png,4,1
train_data/2652.png,4,3
train_data/2653.png,1,2
train_data/2654.png,1,2
train_data/2655.png,9,3
train_data/2656.png,8,3
train_data/2657.png,6,1
train_data/2658.png,8,2
train_data/2659.png,3,3
train_data/2660.png,1,2
train_data/2661.png,7,2
train_data/2662.png,1,2
train_data/2663.png,4,3
train_data/2664.png,1,1
train_data/2665.png,9,2
train_data/2666.png,2,3
train_data/2667.png,7,1
train_data/2668.png,4,3
train_data/2669.png,9,2
train_data/2670.png,2,2
train_data/2671.png,4,3
train_data/2672.png,9,1
train_data/2673.png,4,1
train_data/2674.png,2,1
train_data/2675.png,4,3
train_data/2676.png,6,3
train_data/2677.png,10,3
train_data/2678.png,5,3
train_data/2679.png,2,2
train_data/2680.png,9,1
train_data/2681.png,5,1
train_data/2682.png,8,2
train_data/2683.png,8,1
train_data/2684.png,6,1
train_data/2685.png,7,1
train_data/2686.png,2,2
train_data/2687.png,7,1
train_data/2688.png,5,2
train_data/2689.png,2,2
train_data/2690.png,3,3
train_data/2691.png,0,3
train_data/2692.png,2,1
train_data/2693.png,1,2
train_data/2694.png,2,1
train_data/2695.png,1,3
train_data/2696.png,8,3
train_data/2697.png,2,1
train_data/2698.png,9,3
train_data/2699.png,5,1
train_data/2700.png,6,3
train_data/2701.png,2,1
train_data/2702.png,8,3
train_data/2703.png,7,3
train_data/2704.png,4,1
train_data/2705.png,5,1
train_data/2706.png,3,1
train_data/2707.png,7,2
train_data/2708.png,7,3
train_data/2709.png,9,1
train_data/2710.png,1,1
train_data/2711.png,4,3
train_data/2712.png,1,2
train_data/2713.png,8,1
train_data/2714.png,2,3
train_data/2715.png,10,1
train_data/2716.png,6,3
train_data/2717.png,2,2
train_data/2718.png,4,3
train_data/2719.png,5,2
train_data/2720.png,8,3
train_data/2721.png,5,3
train_data/2722.png,4,1
train_data/2723.png,6,2
train_data/2724.png,4,2
train_data/2725.png,9,3
train_data/2726.png,6,2
train_data/2727.png,10,3
train_data/2728.png,7,1
train_data/2729.png,1,2
train_data/2730.png,8,3
train_data/2731.png,9,1
train_data/2732.png,9,3
train_data/2733.png,3,3
train_data/2734.png,1,2
train_data/2735.png,4,3
train_data/2736.png,8,2
train_data/2737.png,3,1
train_data/2738.png,2,3
train_data/2739.png,8,2
train_data/2740.png,10,1
train_data/2741.png,0,3
train_data/2742.png,6,3
train_data/2743.png,5,3
train_data/2744.png,4,3
train_data/2745.png,6,1
train_data/2746.png,2,1
train_data/2747.png,5,2
train_data/2748.png,5,1
train_data/2749.png,5,3
train_data/2750.png,9,1
train_data/2751.png,1,2
train_data/2752.png,6,2
train_data/2753.png,6,3
train_data/2754.png,8,2
train_data/2755.png,7,2
train_data/2756.png,5,3
train_data/2757.png,1,3
train_data/2758.png,1,3
train_data/2759.png,2,3
train_data/2760.png,5,1
train_data/2761.png,4,3
train_data/2762.png,4,1
train_data/2763.png,6,2
train_data/2764.png,3,2
train_data/2765.png,9,2
train_data/2766.png,1,2
train_data/2767.png,2,2
train_data/2768.png,3,3
train_data/2769.png,3,1
train_data/2770.png,7,3
train_data/2771.png,1,2
train_data/2772.png,5,2
train_data/2773.png,7,2
train_data/2774.png,4,3
train_data/2775.png,1,1
train_data/2776.png,8,3
train_data/2777.png,3,2
train_data/2778.png,1,1
train_data/2779.png,9,1
train_data/2780.png,6,3
train_data/2781.png,2,1
train_data/2782.png,6,3
train_data/2783.png,6,1
train_data/2784.png,4,2
train_data/2785.png,7,1
train_data/2786.png,6,2
train_data/2787.png,1,1
train_data/2788.png,7,3
train_data/2789.png,5,2
train_data/2790.png,9,3
train_data/2791.png,7,3
train_data/2792.png,2,2
train_data/2793.png,1,2
train_data/2794.png,1,3
train_data/2795.png,0,2
train_data/2796.png,10,3
train_data/2797.png,8,3
train_data/2798.png,5,3
train_data/2799.png,6,2
train_data/2800.png,1,2
train_data/2801.png,10,3
train_data/2802.png,0,3
train_data/2803.png,2,1
train_data/2804.png,1,3
train_data/2805.png,0,2
train_data/2806.png,8,2
train_data/2807.png,5,2
train_data/2808.png,1,1
train_data/2809.png,5,2
train_data/2810.png,8,2
train_data/2811.png,8,1
train_data/2812.png,4,1
train_data/2813.png,7,1
train_data/2814.png,4,3
train_data/2815.png,4,1
train_data/2816.png,9,1
train_data/2817.png,5,3
train_data/2818.png,3,2
train_data/2819.png,1,3
train_data/2820.png,6,1
train_data/2821.png,10,1
train_data/2822.png,3,2
train_data/2823.png,3,2
train_data/2824.png,2,1
train_data/2825.png,9,2
train_data/2826.png,4,3
train_data/2827.png,6,3
train_data/2828.png,5,2
train_data/2829.png,1,3
train_data/2830.png,9,2
train_data/2831.png,1,3
train_data/2832.png,0,2
train_data/2833.png,9,2
train_data/2834.png,1,3
train_data/2835.png,4,2
train_data/2836.png,9,2
train_data/2837.png,7,2
train_data/2838.png,5,1
train_data/2839.png,5,1
train_data/2840.png,10,3
train_data/2841.png,1,2
train_data/2842.png,8,2
train_data/2843.png,1,1
train_data/2844.png,7,2
train_data/2845.png,5,3
train_data/2846.png,9,1
train_data/2847.png,2,2
train_data/2848.png,9,1
train_data/2849.png,1,1
train_data/2850.png,4,2
train_data/2851.png,7,2
train_data/2852.png,7,3
train_data/2853.png,7,3
train_data/2854.png,8,1
train_data/2855.png,10,1
train_data/2856.png,8,2
train_data/2857.png,8,3
train_data/2858.png,4,1
train_data/2859.png,6,3
train_data/2860.png,9,3
train_data/2861.png,9,2
train_data/2862.png,2,3
train_data/2863.png,2,1
train_data/2864.png,5,1
train_data/2865.png,10,1
train_data/2866.png,1,3
train_data/2867.png,10,1
train_data/2868.png,5,2
train_data/2869.png,5,1
train_data/2870.png,6,3
train_data/2871.png,8,3
train_data/2872.png,4,2
train_data/2873.png,2,1
train_data/2874.png,10,3
train_data/2875.png,0,3
train_data/2876.png,7,2
train_data/2877.png,1,3
train_data/2878.png,3,1
train_data/2879.png,10,3
train_data/2880.png,9,2
train_data/2881.png,4,2
train_data/2882.png,4,3
train_data/2883.png,1,1
train_data/2884.png,6,2
train_data/2885.png,8,1
train_data/2886.png,1,3
train_data/2887.png,5,2
train_data/2888.png,9,2
train_data/2889.png,1,2
train_data/2890.png,3,3
train_data/2891.png,4,1
train_data/2892.png,7,2
train_data/2893.png,0,3
train_data/2894.png,10,3
train_data/2895.png,0,3
train_data/2896.png,5,1
train_data/2897.png,7,1
train_data/2898.png,6,2
train_data/2899.png,4,2
train_data/2900.png,3,1
train_data/2901.png,6,2
train_data/2902.png,8,1
train_data/2903.png,6,2
train_data/2904.png,3,3
train_data/2905.png,9,3
train_data/2906.png,10,2
train_data/2907.png,2,3
train_data/2908.png,8,2
train_data/2909.png,9,2
train_data/2910.png,7,3
train_data/2911.png,1,2
train_data/2912.png,10,2
train_data/2913.png,1,2
train_data/2914.png,7,2
train_data/2915.png,7,2
train_data/2916.png,10,1
train_data/2917.png,7,3
train_data/2918.png,7,3
train_data/2919.png,6,2
train_data/2920.png,6,1
train_data/2921.png,10,2
train_data/2922.png,9,1
train_data/2923.png,7,3
train_data/2924.png,6,3
train_data/2925.png,8,1
train_data/2926.png,5,2
train_data/2927.png,4,3
train_data/2928.png,4,1
train_data/2929.png,4,3
train_data/2930.png,5,3
train_data/2931.png,3,2
train_data/2932.png,8,1
train_data/2933.png,9,2
train_data/2934.png,4,3
train_data/2935.png,3,2
train_data/2936.png,10,3
train_data/2937.png,2,1
train_data/2938.png,10,3
train_data/2939.png,9,1
train_data/2940.png,8,3
train_data/2941.png,1,1
train_data/2942.png,4,2
train_data/2943.png,2,3
train_data/2944.png,9,3
train_data/2945.png,2,2
train_data/2946.png,10,1
train_data/2947.png,5,3
train_data/2948.png,4,1
train_data/2949.png,4,2
train_data/2950.png,5,3
train_data/2951.png,4,1
train_data/2952.png,4,3
train_data/2953.png,4,3
train_data/2954.png,1,3
train_data/2955.png,5,1
train_data/2956.png,3,1
train_data/2957.png,6,2
train_data/2958.png,9,2
train_data/2959.png,8,2
train_data/2960.png,1,3
train_data/2961.png,6,2
train_data/2962.png,5,1
train_data/2963.png,3,1
train_data/2964.png,1,1
train_data/2965.png,9,3
train_data/2966.png,6,2
train_data/2967.png,3,1
train_data/2968.png,8,2
train_data/2969.png,1,3
train_data/2970.png,9,3
train_data/2971.png,6,1
train_data/2972.png,2,1
train_data/2973.png,8,3
train_data/2974.png,4,1
train_data/2975.png,9,1
train_data/2976.png,1,3
train_data/2977.png,7,2
train_data/2978.png,9,3
train_data/2979.png,5,2
train_data/2980.png,2,3
train_data/2981.png,9,1
train_data/2982.png,3,2
train_data/2983.png,3,1
train_data/2984.png,7,1
train_data/2985.png,0,2
train_data/2986.png,6,2
train_data/2987.png,3,3
train_data/2988.png,10,1
train_data/2989.png,7,1
train_data/2990.png,7,3
train_data/2991.png,8,2
train_data/2992.png,4,2
train_data/2993.png,8,2
train_data/2994.png,3,1
train_data/2995.png,8,2
train_data/2996.png,10,1
train_data/2997.png,2,1
train_data/2998.png,7,1
train_data/2999.png,7,3
train_data/3000.png,1,2
